Associate Information Security Analyst (COMSEC) - SFRC Contract	2026-01-28	https://jobright.ai/jobs/info/697a51a8a5b9804527e02542?utm_source=1100&utm_campaign=Software Engineering	On Site	US-CA-Vandenberg AFB	Amentum	$55000-$75000 /yr	10000+	Mechanical Engineering, Security	"1. Zero to three (3) years’ communications security or related experience
2. Firm understanding of what constitutes personally identifiable information (PII) and or company proprietary and safeguarding methods to prevent unauthorized access
3. Experience interpreting and administering COMSEC doctrine, provide clear guidance to company employees, and recommend modifications to operations policies or procedures as appropriate.
4. Experience working with Microsoft Office programs such as Microsoft Word, Excel, etc.
5. Past employment must demonstrate exposure to processes or activities requiring strong ethical conduct, or experience successfully working with classified/sensitive material.
..."	no	yes
Network Cable Technician	2026-01-28	https://jobright.ai/jobs/info/697a87768dbbf73badc7b297?utm_source=1100&utm_campaign=Software Engineering	On Site	Natick, MA	Five Rivers Analytics	$72K-$120K /yr	51-100		"1. Active Secret Level Clearance.
2. Experience working with LAN cable replacement and troubleshooting.
3. COMPTIA Security+CE (IAT-Level II) certification or COMPTIA NET+ Certification.
4. Great attitude and strong communication skills."	no	
Associate SW Tools Engineer (SDET) (Hybrid - Acton, MA)	2026-01-28	https://jobright.ai/jobs/info/697a50e2b4589b4ee87c9c77?utm_source=1100&utm_campaign=Software Engineering	Hybrid	Acton, Massachusetts	Insulet Corporation	$81,800-$122,675 /yr	1001-5000	Health Care, Medical	1. Bachelor's degree in software engineering or equivalent work experience; 0-2 years hands on experience.	not sure	yes
Software Automated Test Engineer	2026-01-28	https://jobright.ai/jobs/info/697a72bff6fc293b0a2c43ab?utm_source=1100&utm_campaign=Software Engineering	On Site	Point Mugu, California	Innovative Defense Technologies (IDT)	$74000-$150000 /yr	101-250	Information Technology, Software	"1. All applicants must currently possess an active Secret U.S. Security Clearance.
2. Bachelor’s degree in Computer Science, Information Technology, Computer Engineering, Electrical Engineering, Systems Engineering, Physics, Math, or related field (or equivalent full-time professional experience).
3. Ability to travel up to 5% of the time as needed.
4. Experience with software testing, test automation, and test tools.
5. Understanding of test automation design patterns, and software testing principles and methodologies.
..."	no	
Design Engineer	2026-01-28	https://jobright.ai/jobs/info/697a77b19d60e431a16bf718?utm_source=1100&utm_campaign=Software Engineering	On Site	San Francisco	hud (YC W25)	$140000-$250000 /yr	11-50		"1. 1+ years of experience in front-end engineering
2. Deeply fluent in the modern web stack including React, Next.js, TypeScript, and Tailwind
3. Strong design judgment and ability to debate Server Components vs. Client Components
4. Understanding of performance, accessibility, and scalability
5. Ability to write clean, well-typed code and build accessible components
..."	no	
Cartographic Analyst Junior	2026-01-28	https://jobright.ai/jobs/info/697a7ac9f6fc293b0a2c4d05?utm_source=1100&utm_campaign=Software Engineering	On Site	2034 Springfield VA	Leidos	$50700-$91650 /yr	10000+	Computer, Government	"1. BS + 0 years relevant experience.
2. Active TS/SCI clearance required, with willingness to obtain a polygraph upon request
3. Experience in geography, cartography and Geographic Information Systems (GIS) which includes skill in ArcGIS applications
4. Experience in creating shapefiles, geo-databases, and features
5. Knowledge of digital cartography, image processing, geographical information systems (GIS), geospatial production techniques and NGA digital data formats
..."	no	yes
Software Engineer (Modeling &amp; Simulation) – Early Career	2026-01-28	https://jobright.ai/jobs/info/697e073babff4c399a9cd553?utm_source=1100&utm_campaign=Software Engineering	On Site	Texas	Lockheed Martin	$62700-$110630 /yr	10000+	Aerospace, Cyber Security	"1. Bachelor of Science Computer Science or Computer Engineering
2. Experience with software development in C++
3. Experience with Object-Oriented Analysis (OOA) / Object-Oriented Design (OOD) techniques
4. Familiar with software design/development/test
5. Must be a US Citizen; this position will require a government security clearance. This position is located at a facility that requires special access."	no	
Embedded Software Engineer	2026-01-28	https://jobright.ai/jobs/info/695e8c5e0badca5763aefa2d?utm_source=1100&utm_campaign=Software Engineering	On Site	Bedford, MA	Lexington Medical, Inc	$80K-$110K /yr	101-250	Health Care, Manufacturing	"1. Bachelor’s or Master’s degree in Computer Science, Electrical Engineering, Computer Engineering, Robotics, or a related discipline.
2. 1+ years of relevant experience, including internships or co-ops with significant hands-on embedded or hardware-focused work.
3. Experience writing and debugging embedded C or C++ code.
4. Comfort working with microcontrollers, hardware-level debugging tools, and lab equipment.
5. Exposure to real-time or bare-metal embedded systems.
..."	not sure	
Machine Learning Scientist - Genomics & Computational Biology	2026-01-28	https://jobright.ai/jobs/info/697a4d58b4589b4ee87c9a03?utm_source=1100&utm_campaign=Software Engineering	On Site	San Francisco, CA	Astrix	$30-$38 /hr	1001-5000	Consulting, Information Technology	"1. Master's degree holder, current doctoral candidate, or recent PhD recipient in fields such as Computational or Systems Biology, Computer Science with biological applications, Quantitative Biology, or Related interdisciplinary programs.
2. Understanding of sequence modeling architectures and practical experience with transformer-based or convolutional approaches for biological sequences (familiarity with models like nucleotide-level foundation models, regulatory prediction networks, or genomic language models).
3. Ability to digest recent machine learning research and apply techniques such as calibration methods to enhance model reliability.
4. Genuine intellectual curiosity about genomic regulation, non-coding genetic variation, or functional interpretation of genetic differences.
5. Proficiency in Python with hands-on experience using contemporary deep learning libraries (PyTorch, TensorFlow, or JAX).
..."	not sure	
Systems Administrator Associate	2026-01-28	https://jobright.ai/jobs/info/697a6e4d8dbbf73badc79230?utm_source=1100&utm_campaign=Software Engineering	On Site	Indianapolis, IN	State of Indiana	$55224-$55224 /yr	10000+	Government, Information Services	"1. Bachelor's Degree in Computer Technology or related field with 1+ year of experience, or
2. High School Diploma or HSE diploma with 3+ years of experience applying the below, outlined knowledge, skills, and abilities in a similar role.
3. Related certifications and coursework may be considered for education or experience.
4. Moderate knowledge of information technology systems and their related infrastructure.
5. General knowledge of performance and tuning techniques.
..."	not sure	
Software Engineer, Apple Services Engineering, iCloud Platform	2026-01-28	https://jobright.ai/jobs/info/697cff1d727747250d57b872?utm_source=1100&utm_campaign=Software Engineering	On Site	"Multi Location
Cupertino, CA
Seattle, WA"	Apple	$127K-$221K /yr	10000+	Apps, Artificial Intelligence (AI)	"1. 1+ years of professional experience designing, implementing, and operating highly scalable distributed systems
2. Industry experience with programming languages such as Java, Swift, C/C++, or Go
3. Experience in performance benchmarking, debugging, and tuning distributed systems
4. Experience in cloud deployment and observability technologies, such as Kubernetes
5. Bachelor's Degree in an engineering-related field or equivalent related experience"	not sure	
Software QA engineer, Creativity Apps	2026-01-28	https://jobright.ai/jobs/info/697cfc263f57a3356966b493?utm_source=1100&utm_campaign=Software Engineering	On Site	"Multi Location
Cupertino, CA
Austin, TX"	Apple	$118K-$244K /yr	10000+	Apps, Artificial Intelligence (AI)	"1. Strong hands on experience with QA methodologies, or prior QA experience
2. Confirmed bug detection and bug isolation skills
3. Outstanding communication skills, for collaborating across many participating teams.
4. Analytical, disciplined and creative problem solver committed to driving quality forward
5. Ability to adapt in a high-paced and informal environment
..."	not sure	
DSP Software Engineer	2026-01-28	https://jobright.ai/jobs/info/697a497ca5b9804527e01e82?utm_source=1100&utm_campaign=Software Engineering	Hybrid	"Multi Location
Seattle, WA
Boston, MA"	Sonos, Inc.	$88000-$109800 /yr	1001-5000	Audio, Consumer Electronics	"1. Exposure to or interest in machine learning for audio (e.g., model inference on embedded systems, audio feature extraction, basic ML/DSP hybrid techniques).
2. 0–3 years of experience in embedded software, DSP, or systems programming (industry, academic, or project‑based experience).
3. Proficiency in Rust and C programming.
4. Foundational understanding of digital signal processing concepts (filtering, sampling, latency, numeric representation, etc.).
5. Exposure to real‑time systems, embedded Linux, or RTOS environments.
..."	no	yes
Software Engineer, VOD	2026-01-28	https://jobright.ai/jobs/info/697a6ef0f6fc293b0a2c3f96?utm_source=1100&utm_campaign=Software Engineering	Hybrid	New York, NY	NBCUniversal	$105K-$145K /yr	10000+	Broadcasting, Media and Entertainment	"1. Bachelor’s degree or equivalent in Computer Science, Information Technology, or related field
2. Experience working with web technologies, digital video workflow and operations, and digital video technology development
3. 1-3 years of software development experience in Streaming Media VOD processing, Video (or other media) processing workflows, or similar ETL workflow systems
4. Programming Languages: Go (required)
5. Applied experience with cloud-based technologies, specifically within architecture/infrastructure (AWS)
..."	not sure	
Member of Technical Staff	2026-01-28	https://jobright.ai/jobs/info/695e3af6da2b8c6b40f39153?utm_source=1100&utm_campaign=Software Engineering	On Site	"Multi Location
San Francisco, CA
San Francisco"	Harper (YC W25)	$140K-$200K /yr	1-10	Artificial Intelligence (AI), FinTech	"1. 1-4 years software engineering experience
2. Experience with LLM applications, agent pipelines, or AI systems in production
3. Proficiency in Python, TypeScript, or similar
4. Ability to work across the stack
5. Based in San Francisco or willing to relocate"	not sure	
Software Engineering I (Onsite)	2026-01-28	https://jobright.ai/jobs/info/697a44a5b4589b4ee87c89ff?utm_source=1100&utm_campaign=Software Engineering	On Site	US-MA-MARLBOROUGH-MA3 ~ 1001 Boston Post Rd ~ BLDG 3	RTX	$57200-$108800 /yr	10000+	Aerospace, Manufacturing	"1. Recent Graduates with a Bachelor’s degree from an accredited college or university in the STEM areas of Computer Science, Software Engineering or Math
2. U.S. citizenship is absolutely required, as only U.S. citizens are authorized to access information under these programs/contracts."	no	
